date,location_pool_id,water_year,water_level_in
2020-11-10,West Campus - 10,2021,0
2020-11-10,West Campus - 9,2021,0
2020-11-10,West Campus - 13,2021,0
2020-11-10,West Campus - 8,2021,0
2020-11-10,West Campus - 6,2021,0
2020-11-10,West Campus - 7,2021,0
2020-06-11,South Parcel - 5,2020,4.75
2021-01-15,Sierra Madre - Central Wetland,2021,4
2021-01-08,Sierra Madre - central wetland,2021,5
2021-01-26,West Campus - 7,2021,0
2021-01-26,West Campus - 6,2021,0
2021-01-26,West Campus - 13,2021,0
2021-01-26,West Campus - 8,2021,0
2021-01-26,West Campus - 9,2021,0
2021-01-26,West Campus - 10,2021,0
2021-01-26,West Campus - 11,2021,0
2020-12-29,North Parcel - 19,2021,0.5
2020-12-29,North Parcel - 9,2021,6.5
2020-12-29,North Parcel - 7,2021,2.75
2020-12-29,North Parcel - 6,2021,3.25
2020-12-29,North Parcel - 4,2021,3.5
2020-12-29,North Parcel - 3,2021,1.5
2021-01-05,North Parcel - 6,2021,0.25
2021-01-05,North Parcel - 7,2021,0
2021-01-05,North Parcel - 4,2021,1.25
2021-01-05,North Parcel - 3,2021,0
2021-01-05,North Parcel - 9,2021,4.75
2021-01-05,North Parcel - 19,2021,0
2021-01-14,North Parcel - 6,2021,0
2021-01-14,North Parcel - 9,2021,2.75
2021-01-21,North Parcel - 9,2021,0.5
2021-01-14,North Parcel - 4,2021,0
2021-01-26,North Parcel - 9,2021,0.75
2021-01-29,Ellwood Mesa - 2,2021,3.75
2021-01-29,Ellwood Mesa - 3,2021,4
2021-01-29,Ellwood Mesa - Reference,2021,17.5
2021-01-29,Ellwood Mesa - 5,2021,3
2021-01-29,Del Sol/Camino Corto - N,2021,4.5
2021-01-29,Del Sol/Camino Corto - N,2021,4.25
2021-01-29,Del Sol/Camino Corto - E,2021,6
2021-01-29,Del Sol/Camino Corto - W,2021,9.75
2021-01-29,Del Sol/Camino Corto - F,2021,4.75
2021-01-29,Del Sol/Camino Corto - S,2021,3.75
2021-01-29,Del Sol/Camino Corto - K,2021,4
2021-01-29,Del Sol/Camino Corto - H,2021,4.75
2021-01-29,Del Sol/Camino Corto - I,2021,5
2021-01-29,Del Sol/Camino Corto - J,2021,6
2021-01-29,Del Sol/Camino Corto - N,2021,2.75
2021-01-29,Del Sol/Camino Corto - N,2021,7.25
2021-01-29,Del Sol/Camino Corto - G,2021,6.5
2021-01-29,Del Sol/Camino Corto - T,2021,4.75
2021-01-29,Del Sol/Camino Corto - U,2021,6.25
2021-01-29,Del Sol/Camino Corto - 6,2021,6.25
2021-01-29,Del Sol/Camino Corto - 2,2021,8
2021-01-29,Del Sol/Camino Corto - 3,2021,6.75
2021-01-29,Del Sol/Camino Corto - 4,2021,3.75
2021-01-29,Del Sol/Camino Corto - 5,2021,5
2021-01-29,Del Sol/Camino Corto - 8,2021,4
2021-01-29,Del Sol/Camino Corto - 7,2021,7.5
2021-02-01,West Campus - 11,2021,5
2021-02-01,West Campus - 10,2021,6.75
2021-02-01,West Campus - 9,2021,6.5
2021-02-01,West Campus - 13,2021,2.5
2021-02-01,West Campus - 8,2021,0
2021-02-01,West Campus - 7,2021,0
2021-02-01,West Campus - 6,2021,10.8
2021-01-29,South Parcel - SWW 1,2021,12
2021-01-29,South Parcel - NWW 3,2021,12.25
2021-01-29,South Parcel - NWW 2,2021,12.75
2021-01-29,South Parcel - NWW 1,2021,9.5
2021-01-29,South Parcel - NWW 4,2021,9.75
2021-01-29,South Parcel - 5,2021,19
2021-01-29,South Parcel - 6,2021,11
2021-01-29,South Parcel - NWW 7,2021,11
2021-01-29,South Parcel - NWW 8,2021,13
2021-01-29,South Parcel - NWW 9,2021,8.75
2021-01-29,North Campus Open Space - 1,2021,13.75
2021-01-29,North Campus Open Space - 2,2021,18
2021-01-29,North Campus Open Space - 3,2021,12.75
2021-01-29,North Campus Open Space - 4,2021,16.5
2021-01-29,North Campus Open Space - 5,2021,17
2021-01-29,North Campus Open Space - 6,2021,15
2021-01-29,North Campus Open Space - 7,2021,16.75
2021-01-29,North Campus Open Space - 8,2021,14
2021-02-03,Ellwood Mesa - 2,2021,0.25
2021-02-03,Ellwood Mesa - 3,2021,0
2021-02-03,Ellwood Mesa - Reference,2021,13
2021-02-03,Ellwood Mesa - 2,2021,0
2021-02-03,Del Sol/Camino Corto - N,2021,2.75
2021-02-03,Del Sol/Camino Corto - V,2021,2.25
2021-02-03,Del Sol/Camino Corto - E,2021,4.75
2021-02-03,Del Sol/Camino Corto - W,2021,8
2021-02-03,Del Sol/Camino Corto - F,2021,2
2021-02-03,Del Sol/Camino Corto - S,2021,0.25
2021-02-03,Del Sol/Camino Corto - K,2021,0
2021-02-03,Del Sol/Camino Corto - H,2021,2.75
2021-02-03,Del Sol/Camino Corto - I,2021,0.25
2021-02-03,Del Sol/Camino Corto - J,2021,2.25
2021-02-03,Del Sol/Camino Corto - N,2021,0
2021-02-03,Del Sol/Camino Corto - M,2021,4.75
2021-02-03,Del Sol/Camino Corto - G,2021,4.75
2021-02-03,Del Sol/Camino Corto - T,2021,2.5
2021-02-03,Del Sol/Camino Corto - U,2021,4.75
2021-02-03,Del Sol/Camino Corto - 6,2021,5.5
2021-02-03,Del Sol/Camino Corto - 2,2021,7.25
2021-02-03,Del Sol/Camino Corto - 3,2021,5.5
2021-02-03,Del Sol/Camino Corto - 4,2021,1.5
2021-02-03,Del Sol/Camino Corto - 5,2021,3.75
2021-02-03,Del Sol/Camino Corto - 8,2021,0
2021-02-03,Del Sol/Camino Corto - 7,2021,6
2021-01-29,Sierra Madre - central wetland,2021,25
2021-01-22,Sierra Madre - Central Wetland,2021,1.5
2021-02-05,Sierra Madre - Central Wetland,2021,23
2021-01-29,North Parcel - 19,2021,14
2021-01-29,North Parcel - PH1,2021,15.75
2021-01-29,North Parcel - 16,2021,18
2021-01-29,North Parcel - 14,2021,17
2021-01-29,North Parcel - 9,2021,17
2021-01-29,North Parcel - 4,2021,8.75
2021-01-29,North Parcel - 3,2021,13
2021-01-29,North Parcel - 6,2021,12.5
2021-01-29,North Parcel - 7,2021,18
2021-02-04,North Parcel - 19,2021,10.5
2021-02-04,North Parcel - PH1,2021,13
2021-02-04,North Parcel - 16,2021,15
2021-02-04,North Campus Open Space - West pond,2021,26
2021-02-04,North Parcel - 14,2021,13
2021-02-04,North Parcel - 9,2021,14
2021-02-04,North Parcel - 4,2021,7
2021-02-04,North Parcel - 3,2021,10.75
2021-02-04,North Parcel - 7,2021,16
2021-02-04,North Parcel - 6,2021,10.5
2021-02-08,Del Sol/Camino Corto - N,2021,1.25
2021-02-08,Del Sol/Camino Corto - V,2021,0.25
2021-02-08,Del Sol/Camino Corto - W,2021,6
2021-02-08,Del Sol/Camino Corto - F,2021,0
2021-02-08,Del Sol/Camino Corto - S,2021,0
2021-02-08,Del Sol/Camino Corto - K,2021,0
2021-02-08,Del Sol/Camino Corto - H,2021,0
2021-02-08,Del Sol/Camino Corto - I,2021,0
2021-02-08,Del Sol/Camino Corto - E,2021,3.5
2021-02-08,Del Sol/Camino Corto - J,2021,0
2021-02-08,Del Sol/Camino Corto - L,2021,0
2021-02-08,Del Sol/Camino Corto - M,2021,1
2021-02-08,Del Sol/Camino Corto - G,2021,3
2021-02-08,Del Sol/Camino Corto - T,2021,0
2021-02-08,Del Sol/Camino Corto - U,2021,3
2021-02-08,Del Sol/Camino Corto - 6,2021,4.5
2021-02-08,Del Sol/Camino Corto - 2,2021,6.25
2021-02-08,Del Sol/Camino Corto - 3,2021,3
2021-02-08,Del Sol/Camino Corto - 4,2021,0
2021-02-08,Del Sol/Camino Corto - 5,2021,2.25
2021-02-08,Del Sol/Camino Corto - 8,2021,0
2021-02-08,Del Sol/Camino Corto - 7,2021,4.75
2021-02-08,Ellwood Mesa - 2,2021,0
2021-02-08,Ellwood Mesa - 3,2021,0
2021-02-08,Ellwood Mesa - Reference,2021,10.25
2021-02-08,Ellwood Mesa - 5,2021,0
2021-02-09,West Campus - 7,2021,0
2021-02-09,West Campus - 6,2021,9
2021-02-09,West Campus - 13,2021,0
2021-02-09,West Campus - 8,2021,0
2021-02-09,West Campus - 9,2021,3.875
2021-02-09,West Campus - 10,2021,3.75
2021-02-09,West Campus - 11,2021,2
2021-02-12,Sierra Madre - Central Wetland,2021,22
2021-02-15,Del Sol/Camino Corto - N,2021,0
2021-02-15,Del Sol/Camino Corto - V,2021,0
2021-02-15,Del Sol/Camino Corto - E,2021,0
2021-02-15,Del Sol/Camino Corto - F,2021,0
2021-02-15,Del Sol/Camino Corto - W,2021,3.25
2021-02-15,Del Sol/Camino Corto - S,2021,0
2021-02-15,Del Sol/Camino Corto - K,2021,0
2021-02-15,Del Sol/Camino Corto - H,2021,0
2021-02-15,Del Sol/Camino Corto - I,2021,0
2021-02-15,Del Sol/Camino Corto - J,2021,0
2021-02-15,Del Sol/Camino Corto - M,2021,0
2021-02-15,Del Sol/Camino Corto - L,2021,0
2021-02-15,Del Sol/Camino Corto - G,2021,0
2021-02-15,Del Sol/Camino Corto - T,2021,0
2021-02-15,Del Sol/Camino Corto - U,2021,0.25
2021-02-16,West Campus - 7,2021,0
2021-02-16,West Campus - 6,2021,7.25
2021-02-16,West Campus - 13,2021,0
2021-02-16,West Campus - 8,2021,0
2021-02-16,West Campus - 9,2021,1.75
2021-02-16,West Campus - 10,2021,1.625
2021-02-16,West Campus - 11,2021,0
2021-02-16,Del Sol/Camino Corto - 6,2021,2
2021-02-16,Del Sol/Camino Corto - 2,2021,4.25
2021-02-16,Del Sol/Camino Corto - 8,2021,0
2021-02-16,Del Sol/Camino Corto - 4,2021,0
2021-02-16,Del Sol/Camino Corto - 5,2021,0
2021-02-16,Del Sol/Camino Corto - 3,2021,0
2021-02-16,Del Sol/Camino Corto - 7,2021,2.25
2021-02-16,Ellwood Mesa - 2,2021,0
2021-02-16,Ellwood Mesa - 3,2021,0
2021-02-16,Ellwood Mesa - Reference,2021,5
2021-02-16,Ellwood Mesa - 5,2021,0
2021-02-01,West Campus - 1,2021,6
2021-02-01,West Campus - 3,2021,0
2021-02-01,West Campus - 2,2021,4.5
2021-02-01,West Campus - 4,2021,6.9
2021-02-01,West Campus - 5,2021,0
2021-02-01,West Campus - 6,2021,10.5
2021-02-01,West Campus - 7,2021,0
2021-02-08,West Campus - 1,2021,3.5
2021-02-08,West Campus - 3,2021,0
2021-02-08,West Campus - 2,2021,1.7
2021-02-08,West Campus - 4,2021,5.8
2021-02-08,West Campus - 5,2021,0
2021-02-19,West Campus - 1,2021,0
2021-02-19,West Campus - 3,2021,0
2021-02-19,West Campus - 2,2021,0
2021-02-19,West Campus - 4,2021,2.75
2021-02-19,West Campus - 5,2021,0
2021-02-19,Sierra Madre - Central Wetland,2021,20
2021-02-22,West Campus - 10,2021,0
2021-02-22,West Campus - 9,2021,0
2021-02-22,West Campus - 6,2021,5.5
2021-02-22,Del Sol/Camino Corto - N,2021,0
2021-02-22,Del Sol/Camino Corto - V,2021,0
2021-02-22,Del Sol/Camino Corto - E,2021,0
2021-02-22,Del Sol/Camino Corto - F,2021,0
2021-02-22,Del Sol/Camino Corto - E,2021,0
2021-02-22,Del Sol/Camino Corto - S,2021,0
2021-02-22,Del Sol/Camino Corto - K,2021,0
2021-02-22,Del Sol/Camino Corto - H,2021,0
2021-02-22,Del Sol/Camino Corto - I,2021,0
2021-02-22,Del Sol/Camino Corto - L,2021,0
2021-02-22,Del Sol/Camino Corto - J,2021,0
2021-02-22,Del Sol/Camino Corto - M,2021,0
2021-02-22,Del Sol/Camino Corto - G,2021,0
2021-02-22,Del Sol/Camino Corto - T,2021,0
2021-02-22,Del Sol/Camino Corto - U,2021,0
2021-02-22,Del Sol/Camino Corto - 6,2021,0
2021-02-22,Del Sol/Camino Corto - 2,2021,1.75
2021-02-22,Del Sol/Camino Corto - 3,2021,0
2021-02-22,Del Sol/Camino Corto - 4,2021,0
2021-02-22,Del Sol/Camino Corto - 5,2021,0
2021-02-22,Del Sol/Camino Corto - 8,2021,0
2021-02-22,Del Sol/Camino Corto - 7,2021,0
2021-02-22,Ellwood Mesa - 2,2021,0
2021-02-22,Ellwood Mesa - 3,2021,0
2021-02-22,Ellwood Mesa - Reference,2021,2
2021-02-22,Ellwood Mesa - 5,2021,0
2021-02-26,Sierra Madre - Central Wetland,2021,18.5
2021-02-05,South Parcel - 3,2021,11
2021-02-05,South Parcel - 2,2021,11.75
2021-02-05,South Parcel - 1,2021,5.75
2021-02-05,South Parcel - 4,2021,10.5
2021-02-05,South Parcel - 5,2021,17.5
2021-02-05,South Parcel - 6,2021,9.75
2021-02-05,South Parcel - 7,2021,11
2021-02-05,South Parcel - 8,2021,6.25
2021-02-05,South Parcel - 9,2021,5
2021-02-05,South Parcel - SWW 1,2021,0
2021-02-05,North Campus Open Space - 1,2021,13
2021-02-05,North Campus Open Space - 2,2021,17
2021-02-05,North Campus Open Space - 3,2021,15.5
2021-02-05,North Campus Open Space - 4,2021,14
2021-02-05,North Campus Open Space - 5,2021,14.5
2021-02-05,North Campus Open Space - 6,2021,8.75
2021-02-05,North Campus Open Space - 7,2021,13.75
2021-02-05,North Campus Open Space - 8,2021,11.75
2021-02-12,North Campus Open Space - 1,2021,12
2021-02-12,North Campus Open Space - 2,2021,16
2021-02-12,North Campus Open Space - 3,2021,4.25
2021-02-12,North Campus Open Space - 4,2021,12
2021-02-12,North Campus Open Space - 5,2021,11
2021-02-12,North Campus Open Space - 6,2021,0
2021-02-12,North Campus Open Space - 7,2021,10
2021-02-12,North Campus Open Space - 8,2021,9
2021-02-12,South Parcel - 3,2021,10.75
2021-02-12,South Parcel - 2,2021,11
2021-02-12,South Parcel - 1,2021,4
2021-02-12,South Parcel - 4,2021,10
2021-02-12,South Parcel - 5,2021,17
2021-02-12,South Parcel - 6,2021,9
2021-02-12,South Parcel - 7,2021,10
2021-02-12,South Parcel - 8,2021,2
2021-02-12,South Parcel - 9,2021,0
2021-02-19,South Parcel - 3,2021,9.75
2021-02-19,South Parcel - 2,2021,10
2021-02-19,South Parcel - 1,2021,0
2021-02-19,South Parcel - 4,2021,9
2021-02-19,South Parcel - 5,2021,16
2021-02-19,South Parcel - 6,2021,6.75
2021-02-19,South Parcel - 7,2021,8.75
2021-02-19,South Parcel - 8,2021,0
2021-02-19,South Parcel - 9,2021,0
2021-02-19,North Campus Open Space - 1,2021,11
2021-02-19,North Campus Open Space - 2,2021,14.75
2021-02-19,North Campus Open Space - 3,2021,0
2021-02-19,North Campus Open Space - 4,2021,10
2021-02-19,North Campus Open Space - 5,2021,4
2021-02-19,North Campus Open Space - 6,2021,0
2021-02-19,North Campus Open Space - 7,2021,5
2021-02-19,North Campus Open Space - 8,2021,7.75
2021-02-26,North Campus Open Space - 1,2021,10
2021-02-26,North Campus Open Space - 2,2021,13.5
2021-02-26,North Parcel - 3,2021,8
2021-02-26,North Campus Open Space - 8,2021,0
2021-02-26,North Campus Open Space - 8,2021,5
2021-02-26,South Parcel - 3,2021,9
2021-02-26,South Parcel - 2,2021,9
2021-02-26,South Parcel - 1,2021,0
2021-02-26,South Parcel - 4,2021,8
2021-02-26,South Parcel - 5,2021,15
2021-02-26,South Parcel - 6,2021,7
2021-02-26,South Parcel - 7,2021,7
2021-03-01,Del Sol/Camino Corto - N,2021,0
2021-03-01,Del Sol/Camino Corto - V,2021,0
2021-03-01,Del Sol/Camino Corto - E,2021,0
2021-03-01,Del Sol/Camino Corto - F,2021,0
2021-03-01,Del Sol/Camino Corto - W,2021,0
2021-03-01,Del Sol/Camino Corto - S,2021,0
2021-03-01,Del Sol/Camino Corto - G,2021,0
2021-03-01,Del Sol/Camino Corto - T,2021,0
2021-03-01,Del Sol/Camino Corto - U,2021,0
2021-03-01,Del Sol/Camino Corto - 6,2021,0
2021-03-01,Del Sol/Camino Corto - 7,2021,0
2021-03-01,Del Sol/Camino Corto - 8,2021,0
2021-03-01,Del Sol/Camino Corto - H,2021,0
2021-03-01,Del Sol/Camino Corto - K,2021,0
2021-03-01,Del Sol/Camino Corto - L,2021,0
2021-03-01,Del Sol/Camino Corto - J,2021,0
2021-03-01,Del Sol/Camino Corto - I,2021,0
2021-03-01,Del Sol/Camino Corto - M,2021,0
2021-02-22,West Campus - 11,2021,0
2021-02-22,West Campus - 13,2021,0
2021-02-22,West Campus - 7,2021,0
2021-02-22,West Campus - 8,2021,0
2021-03-02,West Campus - 10,2021,0
2021-03-02,West Campus - 9,2021,0
2021-03-02,West Campus - 8,2021,0
2021-03-02,West Campus - 7,2021,0
2021-03-02,West Campus - 13,2021,0
2021-03-02,West Campus - 11,2021,0
2021-03-02,West Campus - 6,2021,3.625
2021-03-02,Del Sol/Camino Corto - 3,2021,0
2021-03-02,Del Sol/Camino Corto - 2,2021,0
2021-03-02,Del Sol/Camino Corto - 4,2021,0
2021-03-02,Del Sol/Camino Corto - 5,2021,0
2021-03-03,Ellwood Mesa - 2,2021,0
2021-03-03,Ellwood Mesa - 3,2021,0
2021-03-03,Ellwood Mesa - Reference,2021,2
2021-03-03,Ellwood Mesa - 5,2021,0
2021-03-05,Sierra Madre - Central Wetland,2021,17.5
2021-03-08,Ellwood Mesa - 2,2021,0
2021-03-08,Ellwood Mesa - 3,2021,0
2021-03-08,Ellwood Mesa - Reference,2021,2
2021-03-08,Ellwood Mesa - 5,2021,0
2021-03-08,Del Sol/Camino Corto - N,2021,0
2021-03-08,Del Sol/Camino Corto - V,2021,0
2021-03-08,Del Sol/Camino Corto - E,2021,0
2021-03-08,Del Sol/Camino Corto - W,2021,0
2021-03-08,Del Sol/Camino Corto - F,2021,0
2021-03-08,Del Sol/Camino Corto - S,2021,0
2021-03-08,Del Sol/Camino Corto - K,2021,0
2021-03-08,Del Sol/Camino Corto - H,2021,0
2021-03-08,Del Sol/Camino Corto - I,2021,0
2021-03-08,Del Sol/Camino Corto - L,2021,0
2021-03-08,Del Sol/Camino Corto - J,2021,0
2021-03-08,Del Sol/Camino Corto - M,2021,0
2021-03-08,Del Sol/Camino Corto - G,2021,0
2021-03-08,Del Sol/Camino Corto - T,2021,0
2021-03-08,Del Sol/Camino Corto - U,2021,0
2021-03-08,Del Sol/Camino Corto - 6,2021,0
2021-03-08,Del Sol/Camino Corto - 2,2021,0
2021-03-08,Del Sol/Camino Corto - 3,2021,0
2021-03-08,Del Sol/Camino Corto - 4,2021,0
2021-03-08,Del Sol/Camino Corto - 5,2021,0
2021-03-08,Del Sol/Camino Corto - 8,2021,0
2021-03-08,Del Sol/Camino Corto - 7,2021,0
2021-03-05,West Campus - 1,2021,0
2021-03-05,West Campus - 3,2021,0
2021-03-05,West Campus - 2,2021,0
2021-03-05,West Campus - 4,2021,1
2021-03-05,West Campus - 5,2021,0
2021-03-13,West Campus - 1,2021,0
2021-03-13,West Campus - 3,2021,0
2021-03-13,West Campus - 2,2021,0
2021-03-13,West Campus - 5,2021,0
2021-03-13,West Campus - 4,2021,0.75
2021-03-15,Del Sol/Camino Corto - N,2021,0
2021-03-15,Del Sol/Camino Corto - V,2021,0
2021-03-15,Del Sol/Camino Corto - E,2021,0
2021-03-15,Del Sol/Camino Corto - W,2021,0
2021-03-15,Del Sol/Camino Corto - F,2021,0
2021-03-15,Del Sol/Camino Corto - S,2021,0
2021-03-15,Del Sol/Camino Corto - K,2021,0
2021-03-15,Del Sol/Camino Corto - H,2021,0
2021-03-15,Del Sol/Camino Corto - I,2021,0
2021-03-15,Del Sol/Camino Corto - J,2021,0
2021-03-15,Del Sol/Camino Corto - L,2021,0
2021-03-15,Del Sol/Camino Corto - M,2021,0
2021-03-15,Del Sol/Camino Corto - G,2021,0
2021-03-15,Del Sol/Camino Corto - T,2021,0
2021-03-15,Del Sol/Camino Corto - U,2021,0
2021-03-15,Del Sol/Camino Corto - 6,2021,0
2021-03-15,Del Sol/Camino Corto - 2,2021,0
2021-03-15,Del Sol/Camino Corto - 3,2021,0
2021-03-15,Del Sol/Camino Corto - 4,2021,0
2021-03-15,Del Sol/Camino Corto - 5,2021,0
2021-03-15,Del Sol/Camino Corto - 8,2021,0
2021-03-15,Del Sol/Camino Corto - 7,2021,0
2021-03-15,Ellwood Mesa - 2,2021,0
2021-03-15,Ellwood Mesa - 3,2021,0
2021-03-15,Ellwood Mesa - Reference,2021,0
2021-03-15,Ellwood Mesa - 5,2021,0
2021-03-05,North Campus Open Space - 1,2021,9
2021-03-05,North Campus Open Space - 2,2021,12
2021-03-05,North Campus Open Space - 4,2021,6.5
2021-03-05,North Campus Open Space - 8,2021,1
2021-03-05,South Parcel - 3,2021,8
2021-03-05,South Parcel - 2,2021,8.5
2021-03-05,South Parcel - 4,2021,6
2021-03-05,South Parcel - 5,2021,14
2021-03-05,South Parcel - 6,2021,5.5
2021-03-05,South Parcel - 7,2021,5.75
2021-03-12,North Campus Open Space - 1,2021,9
2021-03-12,North Campus Open Space - 2,2021,12
2021-03-12,North Campus Open Space - 4,2021,6
2021-03-12,North Campus Open Space - 8,2021,1
2021-03-12,South Parcel - 3,2021,8
2021-03-12,South Parcel - 2,2021,8.5
2021-03-12,South Parcel - 4,2021,7
2021-03-12,South Parcel - 5,2021,14
2021-03-12,South Parcel - 6,2021,5.5
2021-03-12,South Parcel - 7,2021,5.75
2021-03-12,West Campus - 11,2021,0
2021-03-12,West Campus - 10,2021,0
2021-03-12,West Campus - 9,2021,0
2021-03-12,West Campus - 8,2021,0
2021-03-12,West Campus - 13,2021,0
2021-03-12,West Campus - 6,2021,2.75
2021-03-12,West Campus - 7,2021,0
2021-03-18,West Campus - 6,2021,2
2021-03-18,West Campus - 7,2021,0
2021-03-18,West Campus - 8,2021,0
2021-03-18,West Campus - 9,2021,0
2021-03-18,West Campus - 10,2021,0
2021-03-18,West Campus - 13,2021,0
2021-03-18,West Campus - 11,2021,0
2021-03-12,West Campus - 10,2021,0
2021-02-11,North Parcel - 7,2021,15
2021-02-11,North Parcel - 6,2021,9.25
2021-02-11,North Parcel - 9,2021,12.25
2021-02-11,North Parcel - 4,2021,5.75
2021-02-11,North Parcel - 3,2021,9.25
2021-02-11,North Campus Open Space - West pond,2021,25.25
2021-02-11,North Parcel - 16,2021,14.75
2021-02-11,North Parcel - 14,2021,11
2021-02-11,North Parcel - PH1,2021,10.25
2021-02-11,North Parcel - 19,2021,7
2021-02-16,North Parcel - 7,2021,14
2021-02-16,North Parcel - 6,2021,8.25
2021-02-16,North Parcel - 9,2021,11
2021-02-16,North Parcel - 4,2021,4.5
2021-02-16,North Parcel - 3,2021,8
2021-02-16,North Campus Open Space - West Pond,2021,24.75
2021-02-16,North Parcel - 16,2021,12.75
2021-02-16,North Parcel - 14,2021,9.75
2021-02-16,North Parcel - PH1,2021,7.75
2021-02-16,North Parcel - 19,2021,5.5
2021-02-23,North Parcel - PH1,2021,3.75
2021-02-23,North Parcel - 19,2021,3
2021-02-23,North Campus Open Space - West Pond,2021,23.5
2021-02-23,North Parcel - 16,2021,11
2021-02-23,North Parcel - 14,2021,8
2021-02-23,North Parcel - 9,2021,8.5
2021-02-23,North Parcel - 7,2021,12.5
2021-02-23,North Parcel - 6,2021,6.75
2021-02-23,North Parcel - 4,2021,2.5
2021-02-23,North Parcel - 3,2021,5.75
2021-03-04,North Parcel - 7,2021,10.5
2021-03-04,North Parcel - 6,2021,4.75
2021-03-04,North Parcel - 4,2021,0
2021-03-04,North Parcel - 3,2021,3.5
2021-03-04,North Campus Open Space - West Pond,2021,22.5
2021-03-04,North Parcel - 16,2021,9.25
2021-03-04,North Parcel - 19,2021,0
2021-03-04,North Parcel - PH1,2021,0
2021-03-04,North Parcel - 14,2021,5
2021-03-04,North Parcel - 9,2021,5.5
2021-03-11,North Campus Open Space - West pond,2021,28.25
2021-03-11,North Parcel - 3,2021,3.5
2021-03-11,North Parcel - 4,2021,1.75
2021-03-11,North Parcel - 7,2021,10.25
2021-03-11,North Parcel - 6,2021,4.75
2021-03-11,North Parcel - 9,2021,6.5
2021-03-11,North Parcel - 14,2021,4.25
2021-03-11,North Parcel - 16,2021,9.25
2021-03-11,North Parcel - PH1,2021,3
2021-03-11,North Parcel - 19,2021,2.5
2021-03-16,North Parcel - 19,2021,1.5
2021-03-16,North Parcel - PH1,2021,0.5
2021-03-16,North Parcel - 16,2021,8.75
2021-03-16,North Parcel - 14,2021,2.75
2021-03-16,North Parcel - 9,2021,5.25
2021-03-16,North Parcel - 7,2021,9.5
2021-03-16,North Parcel - 6,2021,4
2021-03-16,North Parcel - 3,2021,2.5
2021-03-16,North Parcel - 4,2021,0
2021-03-16,North Campus Open Space - West Pond,2021,25.75
2021-03-23,North Parcel - 7,2021,8.25
2021-03-23,North Parcel - 6,2021,2
2021-03-23,North Parcel - 9,2021,1
2021-03-23,North Parcel - 4,2021,0
2021-03-23,North Parcel - 3,2021,0
2021-03-23,North Parcel - 14,2021,0
2021-03-23,North Parcel - 16,2021,7.25
2021-03-23,North Parcel - 19,2021,0
2021-03-23,North Parcel - PH1,2021,0
2021-03-25,West Campus - 6,2021,0
2021-03-25,West Campus - 13,2021,0
2021-03-25,West Campus - 11,2021,0
2021-03-25,West Campus - 10,2021,0
2021-03-25,West Campus - 9,2021,0
2021-03-25,West Campus - 8,2021,0
2021-03-25,West Campus - 7,2021,0
2021-03-12,Sierra Madre - Central Wetland,2021,17
2021-03-19,Sierra Madre - Central Wetland,2021,16
2021-03-26,Sierra Madre - Central Wetland,2021,14.5
2021-04-01,West Campus - 13,2021,0
2021-04-01,West Campus - 11,2021,0
2021-04-01,West Campus - 10,2021,0
2021-04-01,West Campus - 9,2021,0
2021-04-01,West Campus - 8,2021,0
2021-04-01,West Campus - 7,2021,0
2021-04-01,West Campus - 6,2021,0
2021-03-18,North Campus Open Space - 1,2021,8.5
2021-03-18,North Campus Open Space - 2,2021,11
2021-03-18,North Campus Open Space - 4,2021,4.5
2021-03-18,North Campus Open Space - 8,2021,0
2021-03-18,South Parcel - 3,2021,7.5
2021-03-18,South Parcel - 4,2021,4
2021-03-18,South Parcel - 5,2021,13
2021-03-18,South Parcel - 6,2021,4.5
